caseID,verbatim
242,"Pro Choice I am against it and he is for same sex and I am against that, His persaonality that Wants to vote for him , foreign policy and no action policy.  Historically Democrats like to do taxes and don't know his issues for sure that.  And the fact he is onl him.  THe man named Ayres his involvement that was masetrmind for terroism and his involvement with him.y a few years older than"
243,"IS GENERAL POLICIES.  hE WANTS MORE GOVERNMENT POLICY.  hE WANTS THIS COUNTRY TO GIVE AWAY 800,000,000 TO un   aLL HIS GIVEWAYS ARE NOT POSSIBLE AND HIS TAX aLL HIS SOCIAL PROGRAMS AND HIS IMMIGRATION POLICY.  iN CALIFORNIA iLLEGALS ARE BREAKING IT AND HIDING THEM OUT  AND AS MUCH OF DEFICIT.  i THINK THEY PANDER TO EVERY GROUP THAT WILL GET A VOTE."
246,On service with abortion against his belief  and homesexual.  Because I am  not what Democrats are for.  Some of the special interests and corruption involved in past
247,Not crazy about his name
249,Too Young and hasn't had experience.  He leans towards the blacks
250,The party the democrats
253,his desire to raise taxes. his view on abortion.
254,you dont like his revan comments on races it shouldn't come up in politics
255,"experience, age, his platform,"
256,his inexperience
261,"HE WANTS TO INCREASE TAXES, MORE GOVT SPENDING, i CAN'T GET OVER HIS NAME, HE'S A DEMOCRAT AND I'M A R4EPUBLICAN, IM NOT REALLY SURE IF HE WILL STICK TO HIS WORK, MAKE PROMISES HE CAN'T KEEP, i WANT TO MAKE SURE RACE IS NOT A PART OIF IT AND IT WORRIES ME THAT IT WILL BE, RACE WORRIES ME"
265,"his lack of work in the gov't and his religious background,"
271,inexperience
272,"he is not perfect,i'm not madly in love w/him as a candidate"
273,lack of real life politician experience
276,he's inexperienced
277,his agressive stance against Iran
283,NO
284,"politics are tough and he is going to have to deal with that if elected, i may not believe in the entire democrat system"
286,his issue on taxes  myself being a single man i'm in probably the worst tax bracket there is so his plan may not affect me   i don't get any breaks  neither gay marriage or heterosexual marriage rights when it comes to taxes and i've dealt with that and lived with it for a number of years
287,lack of experience and length of service in public office
291,too immature to run the country
294,there are reservations that i have  i am a little wary about how much he would appease the more conservative democrats and republicans and how much he would try to please too many people and move too much to the middle ground which i think would take away from what needs to be done.  i hope that he would be able to hold to his principles and not be too swayed by the current washington climate.
295,that he is a politician and i don't have full confidence in his ability yet  usual doubt
297,he wants to send more troops to war
298,he is the slum lord and he is not against abortion
299,"sometime I see him too perfect, im a little skeptical"
310,the abortion
312,"I think he is a cell, no one knows where he came from"
313,maybe that he is less experience
314,make there speeches better in describing what they can and can't do.
316,moral beliefs
317,his pro life stand
318,that he hasn't saluted the flag or worn the flag
320,some of the oversee afiliations he has
