caseID,verbatim
1673,"the current democratic party has not been lived up to their mantra in support of their oath of office, they have been bending to will of Admin"
1674,"push too many social programs, more pp should go out and see what they can make for themselves"
1676,lobbyists pander them too much
1678,Most of the democrats in charge are pro choice.
1682,Bleeding heart liberals tend to be too politically correct. Gun control stand.
1685,they are for raising gas prices.
1689,majority seems to be against gun control issues.
1691,"Too much government, too liberal."
1696,Increase in taxes with democratic party.
1697,They can be too soft.
1698,members not cooperating with one another. Think they need a lot of work to get back together.
1700,They generally try to institute a lot of programs that are unnecessary and taxes would go up to support them.
1701,"Don't like their stand on abortion and homosexuality.  And , stand on immigration. They have tendency to stay away from our constitutional rights."
1704,"need to more stronly for the people,"
1705,WHEN THEY DON'T FOFILL THIER DUTIES
1710,"there is no country that is totally unsocialistic  - the ultimate goal is to strike a balance between socialism and capitalism.  the democratic party has to think better in terms of less government that is for the people and by the people that does not suppress or dominate life.  they have to stop trying to pedal the notion that this country is not a Christian country.  this country was built upon Christian ideals by Christian men.  God was put as the foundation, the mainstay of the founding fathers.  there is no official document in US history that has separation of church and state but this is repeated over and over by the democrats.  their inability to grasp the patriotic label, they allow the republicans to own that label.  they are not pro-military and they need to have more thoughtful and intellectual candidates.  they seem to pick the dregs."
1711,"too much sponsoring of the same things, agenda"
1715,they are bunch of actors telling america public what they want to hear;
1717,corruption. lobbies. get money for favors.
1731,"I don't like their welfare program,they don't reinforce welfare to work .  the wrong people are on welfare.  elderly and disable should be there."
1732,for abortion; for gay marriage; I am a pastor I have to follow God first what the word says  in the Bible; Lot of stuff they speak are against the word of GOD
1733,no feelings for either one of them
1736,good programs
1740,don't stick together
1741,issues that are sometimes controversial
1742,too lax in their views
1752,political veiws diff. from mine
1754,too liberal
1757,lot more name calling
1764,aftican american
1765,don't seem to get together on the issues that matter
1766,they are more favorable to the wealthy and middle class
1768,"There is some things but, I can't think of them right now."
1771,The candites thats running on their ticket
1779,"they way they give away programs, they send people checks for not working, a person should work."
1780,"I don't like career polities, that's what it seems, Republicans to. It seems like if you have enough money you can stay in."
1781,the choice of canidate that's running for President.
1782,They are to idealist
1790,the way their primary is set up it is too long and somewhat confusing.
1806,SOMEBODY TAKING THE CHICKEN OUT OF THE POT
1809,sometimes they are not truthful
1823,self-pity-
1830,too passive
1837,they're liberal belief systems
1838,"dont likje their stance on health, tax and enviorment"
